Drying_days,roaster_time,roaster_temperature,coca_melting_temperature,coca_melting_time,coca_melting_rotate_speed,Sugar_Mixer_temperature,Sugar_Mixer_rotate_speed,Sugar_Mixer_time,Conching_time,conching_temperature,conching_rotate_speed,pump1_temperature,pump1_pressure,pump1_Flow_rate,melting_tank_temperature,melting_tank_time,pump2_temperature,pump2_pressure,pump2_Flow_rate,tempering_machine_temperature,tempering_machine_time,tempering_machine_rotate_speed,pump3_temperature,pump3_pressure,pump3_Flow_rate,moulding_machine_temperature,moulding_machine_time,sweetness,color,hardness,glossiness,shape,bitterness,passed,roaster_failure,Cocoa_Butter_Melting_Tank_failure,Sugar_Mixer_failure,Conching_failure,Pump1_failure,Melting_Tank_failure,Pump2_failure,Tempering_Machine_failure,Pump3_failure,moulding_machine_failure,
3,40,160,54,30,54,48,358,20,333,76,67,63,70,33,50,31,65,63,33,52,49,39,61,68,33,10,32,3,3,3,2,4,2,1,0,0,0,0,0,0,0,0,0,1,
6,38,160,51,35,51,47,448,18,282,67,69,63,77,32,50,30,61,65,32,50,46,42,61,65,32,9,30,3,3,3,2,2,3,1,0,1,0,1,1,1,1,1,0,1,
3,40,160,48,28,48,46,408,18,227,58,62,63,79,31,55,29,57,69,31,49,42,38,59,63,31,8,29,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,
3,38,160,53,31,53,48,383,20,317,73,70,69,58,33,51,31,64,67,33,51,48,41,62,67,33,10,31,2,3,3,2,4,3,1,0,0,1,0,0,0,0,1,0,1,
6,40,161,53,35,53,48,351,20,317,73,61,56,67,33,53,31,64,64,33,51,48,41,63,67,33,10,31,2,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,
2,41,160,45,28,45,45,406,20,188,51,65,51,56,30,46,28,51,69,30,47,38,42,61,60,30,7,27,2,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,40,160,54,31,54,48,422,20,348,78,57,53,63,34,50,31,67,73,33,53,51,38,61,69,33,10,33,3,3,3,2,3,3,1,0,1,0,1,0,1,0,1,0,1,
4,40,160,49,30,49,47,432,20,250,62,50,69,59,32,54,30,59,68,32,49,44,41,61,64,32,9,29,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,
5,39,161,53,29,53,48,412,20,328,75,53,67,61,33,53,31,65,65,33,52,49,40,61,68,33,10,32,3,3,3,2,3,3,1,0,1,0,1,0,1,0,1,0,1,
3,38,161,53,35,53,48,425,20,318,73,62,54,74,33,48,31,64,67,33,51,48,38,62,67,33,10,31,2,3,3,2,4,2,1,0,0,1,0,0,0,0,1,0,1,
2,40,160,53,34,53,48,408,22,317,73,69,55,76,33,53,31,64,78,33,51,48,42,61,67,33,10,31,3,3,3,2,4,2,1,0,0,0,0,0,0,0,0,0,1,
6,40,160,55,38,55,49,378,20,354,79,60,62,68,34,50,32,69,67,34,54,52,39,60,70,34,11,34,2,3,3,2,3,3,1,0,1,1,1,0,1,0,1,0,1,
2,40,162,48,29,48,46,355,20,231,58,60,64,68,31,54,29,57,71,31,49,43,41,63,63,31,8,29,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,41,159,46,28,46,46,437,19,193,52,59,69,78,30,53,29,53,68,31,47,39,42,62,61,31,8,27,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,
2,39,159,52,26,52,47,446,21,303,71,55,60,74,33,50,30,62,64,32,51,47,39,63,66,32,9,31,1,3,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,
4,40,160,55,34,55,49,380,20,354,79,55,57,51,34,48,32,69,73,34,54,52,42,60,70,34,11,34,3,3,3,2,4,2,1,0,0,0,0,0,0,0,0,0,1,
3,41,159,45,26,45,44,391,21,180,50,70,51,56,30,55,27,45,70,29,44,33,35,62,56,29,6,24,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,
2,41,159,46,36,46,46,404,21,206,54,66,70,74,31,54,29,55,64,31,48,41,44,58,62,31,8,28,3,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,
3,41,161,45,37,45,45,369,20,188,51,67,67,62,30,47,28,52,63,30,47,38,41,59,60,30,7,27,3,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,41,161,46,34,46,46,403,20,206,54,57,54,76,31,51,29,55,62,31,48,41,40,58,62,31,8,28,2,2,2,1,0,4,1,1,1,1,1,1,1,1,1,1,1,
3,41,160,48,39,48,46,412,19,226,58,65,57,70,31,45,29,57,74,31,49,42,42,59,63,31,8,29,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,41,161,50,33,50,47,448,21,274,66,64,59,61,32,50,30,60,69,32,50,45,36,62,65,32,9,30,1,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,
5,39,161,49,35,49,47,438,20,258,63,56,61,60,32,46,30,59,66,32,50,44,44,60,64,32,9,30,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,39,159,47,34,47,46,384,21,209,55,63,55,70,31,48,29,55,64,31,48,41,39,63,62,31,8,28,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,
3,41,162,53,40,53,48,405,21,332,75,59,56,74,33,49,31,65,72,33,52,49,44,61,68,33,10,32,2,3,3,2,4,2,1,0,0,1,0,0,0,0,1,0,1,
4,41,159,54,36,54,48,399,19,345,77,64,57,71,34,49,31,67,71,33,53,50,40,59,69,33,10,33,3,3,3,2,4,2,1,0,0,0,0,0,0,0,0,0,1,
3,39,161,47,37,47,46,434,22,213,55,60,70,70,31,47,29,55,78,31,48,41,39,60,62,31,8,28,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
5,39,158,54,26,54,48,425,19,344,77,61,56,68,34,48,31,67,66,33,53,50,38,60,69,33,10,33,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
4,39,161,50,30,50,47,404,22,265,64,65,63,54,32,54,30,60,71,32,50,45,40,57,65,32,9,30,3,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,
2,40,160,45,27,45,45,450,21,188,51,54,51,78,30,50,28,52,68,30,47,38,42,57,60,30,7,27,3,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,40,159,54,25,54,48,362,21,342,77,60,68,54,34,50,31,66,74,33,53,50,35,60,69,33,10,33,3,3,3,2,4,2,1,0,0,0,0,0,0,0,0,0,1,
4,40,159,50,33,50,47,354,20,272,65,63,55,51,32,46,30,60,63,32,50,45,40,58,65,32,9,30,3,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,
2,42,160,49,32,49,47,440,20,256,63,69,66,67,32,54,30,59,72,32,50,44,39,57,64,32,9,30,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
3,39,159,48,36,48,47,422,21,243,60,64,62,64,31,52,30,58,70,32,49,43,42,61,64,32,9,29,3,2,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,
5,40,160,51,30,51,47,400,20,279,67,64,61,77,32,46,30,61,72,32,50,46,41,61,65,32,9,30,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,40,160,50,40,50,47,389,18,266,64,58,59,72,32,46,30,60,72,32,50,45,41,61,65,32,9,30,2,2,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,
3,39,160,48,27,48,47,376,18,236,59,61,59,69,31,49,30,58,67,32,49,43,41,61,64,32,9,29,3,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,
5,40,160,53,36,53,48,402,19,328,75,58,58,71,33,46,31,65,72,33,52,49,39,58,68,33,10,32,3,3,3,2,3,3,1,0,1,0,1,0,1,0,1,0,1,
5,40,160,52,38,52,47,421,18,300,70,51,52,53,33,54,30,62,73,32,51,47,43,56,66,32,9,31,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,19,160,46,32,46,46,364,25,194,52,54,56,64,30,53,29,53,69,31,47,39,38,59,61,31,8,27,3,2,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,
4,18,159,50,32,50,47,374,26,267,65,57,58,75,32,53,30,60,66,32,50,45,36,57,65,32,9,30,4,2,2,2,3,3,1,0,1,0,1,1,1,1,1,1,1,
4,20,160,50,31,50,47,446,23,275,66,51,55,79,32,49,30,60,70,32,50,45,42,57,65,32,9,30,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
4,20,160,50,29,50,47,390,24,277,66,51,58,65,32,48,30,60,72,32,50,45,39,62,65,32,9,30,3,3,3,2,3,3,1,0,1,0,1,0,1,0,1,0,1,
6,19,161,49,33,49,47,356,24,255,62,68,61,79,32,52,30,59,68,32,50,44,39,62,64,32,9,30,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,22,160,50,33,50,47,388,25,270,65,68,64,77,32,54,30,60,72,32,50,45,39,56,65,32,9,30,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,20,160,45,31,45,45,377,25,183,51,64,67,66,30,54,28,50,66,30,46,37,39,57,59,30,7,26,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,
5,21,161,45,37,45,45,414,25,185,51,63,69,59,30,50,28,50,74,30,46,37,42,62,59,30,7,26,3,2,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,
4,18,160,48,37,48,46,412,26,232,59,64,67,71,31,54,29,57,67,31,49,43,35,62,63,31,8,29,3,2,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,18,160,48,26,48,47,361,25,238,60,60,67,58,31,54,30,58,68,32,49,43,41,59,64,32,9,29,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,21,160,45,26,45,45,374,26,185,51,51,51,56,30,49,28,51,78,30,46,38,36,58,59,30,7,26,3,2,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,
2,21,158,49,35,49,47,372,24,249,61,58,55,65,32,53,30,59,72,32,49,44,39,60,64,32,9,29,3,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,20,162,53,35,53,48,445,24,315,73,58,57,70,33,53,31,63,74,33,51,48,38,61,67,33,10,31,2,3,3,3,3,3,1,0,0,1,0,0,0,0,1,0,0,
4,20,159,52,27,52,48,426,25,313,72,51,56,74,33,45,31,63,68,33,51,48,42,61,67,33,10,31,2,3,3,3,4,3,1,0,0,1,0,0,0,0,0,0,0,
4,21,159,55,27,55,49,404,23,351,79,65,69,54,34,49,32,68,68,34,53,52,39,61,70,34,11,33,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
6,19,162,54,37,54,48,367,25,336,76,64,67,55,33,46,31,66,65,33,52,49,43,61,68,33,10,32,1,3,3,2,3,3,1,0,1,1,1,0,1,0,1,0,1,
4,21,160,47,35,47,46,406,26,216,56,60,70,72,31,50,29,56,70,31,48,42,37,58,62,31,8,28,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,19,160,51,36,51,47,367,26,295,69,68,58,55,33,48,30,62,69,32,51,46,42,58,66,32,9,31,3,3,3,3,2,3,1,0,1,0,1,1,1,0,1,0,0,
2,21,160,50,29,50,47,393,24,278,66,53,70,65,32,51,30,61,70,32,50,45,39,59,65,32,9,30,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
3,20,161,52,40,52,47,369,23,303,70,59,52,64,33,49,30,62,66,32,51,47,37,59,66,32,9,31,2,3,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,
2,20,161,54,27,54,49,428,26,350,78,63,68,54,34,54,32,68,79,34,53,51,39,61,70,34,11,33,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
4,21,159,46,30,46,46,385,24,196,53,64,65,59,30,51,29,53,71,31,47,40,40,60,61,31,8,27,3,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,19,159,48,34,48,46,378,25,231,59,60,59,63,31,48,29,57,70,31,49,43,40,59,63,31,8,29,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
4,19,160,55,34,55,49,357,24,357,79,54,63,78,34,55,32,70,65,34,54,53,38,57,71,34,11,34,3,4,4,2,4,2,1,0,0,0,0,0,0,0,0,0,0,
5,20,161,47,26,47,46,369,24,211,55,63,65,79,31,47,29,55,70,31,48,41,38,58,62,31,8,28,3,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,
4,20,160,54,31,54,48,409,25,342,77,61,63,51,34,49,31,66,69,33,53,50,40,60,69,33,10,33,3,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,
4,18,162,48,28,48,46,425,25,234,59,61,56,62,31,55,29,57,65,31,49,43,40,61,63,31,8,29,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,23,161,48,38,48,46,369,26,230,58,55,56,75,31,50,29,57,68,31,49,43,40,62,63,31,8,29,2,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,
4,18,161,52,29,52,48,426,26,306,71,57,61,74,33,55,31,63,66,33,51,47,43,61,67,33,10,31,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
5,21,161,53,34,53,48,382,26,330,75,64,51,52,33,50,31,65,72,33,52,49,40,63,68,33,10,32,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
5,21,159,48,33,48,47,406,25,241,60,61,54,67,31,54,30,58,65,32,49,43,39,59,64,32,9,29,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,20,159,51,38,51,47,432,24,297,69,51,69,63,33,48,30,62,76,32,51,47,44,57,66,32,9,31,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
3,18,160,47,25,47,46,407,23,215,56,70,58,58,31,54,29,56,74,31,48,42,39,64,62,31,8,28,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,22,161,54,38,54,48,434,26,340,77,68,68,51,34,55,31,66,63,33,52,50,40,59,69,33,10,32,2,3,3,3,3,3,1,0,0,1,0,0,0,0,1,0,0,
3,19,159,51,35,51,47,379,25,295,69,66,65,76,33,52,30,62,73,32,51,46,40,57,66,32,9,31,2,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
2,21,161,47,34,47,46,384,25,221,57,64,55,78,31,49,29,56,71,31,49,42,38,62,63,31,8,29,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
5,19,159,46,29,46,46,428,26,207,54,53,57,52,31,51,29,55,74,31,48,41,39,58,62,31,8,28,2,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,
4,21,158,48,28,48,46,372,26,229,58,68,54,54,31,51,29,57,73,31,49,43,42,61,63,31,8,29,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,21,159,54,30,54,49,433,25,351,78,55,63,56,34,49,32,68,67,34,53,52,38,60,70,34,11,33,2,3,3,3,3,3,1,0,0,1,0,0,0,0,1,0,0,
5,22,159,51,37,51,47,366,25,295,69,67,69,63,33,54,30,62,69,32,51,46,44,58,66,32,9,31,2,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
2,19,161,45,36,45,45,381,26,187,51,61,65,65,30,46,28,51,72,30,47,38,39,63,60,30,7,27,3,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,20,161,46,27,46,45,377,25,192,52,51,57,70,30,47,28,52,69,30,47,39,39,58,60,30,7,27,3,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,20,159,53,32,53,48,360,25,319,73,62,63,74,33,54,31,64,68,33,51,48,39,60,67,33,10,31,2,3,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,
6,22,161,53,29,53,48,425,24,322,74,52,65,77,33,54,31,64,69,33,52,48,41,59,67,33,10,32,2,3,3,3,3,3,1,0,0,1,0,0,0,0,1,0,0,
3,20,160,53,33,53,48,380,26,326,74,54,65,67,33,52,31,64,72,33,52,48,38,58,68,33,10,32,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
5,19,161,50,40,50,47,369,24,271,65,52,62,73,32,45,30,60,69,32,50,45,39,60,65,32,9,30,2,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,22,160,49,38,49,47,353,25,260,63,61,69,67,32,53,30,59,71,32,50,44,35,60,65,32,9,30,3,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,
3,20,159,54,33,54,49,360,24,348,78,53,68,55,34,53,32,68,74,34,53,51,39,63,70,34,11,33,3,3,3,2,4,2,1,0,0,0,0,0,0,0,0,0,1,
3,20,160,53,37,53,48,421,25,326,74,51,60,68,33,50,31,64,78,33,52,49,39,61,68,33,10,32,2,3,3,2,4,2,1,0,0,1,0,0,0,0,1,0,1,
4,18,160,53,38,53,48,440,24,316,73,57,56,66,33,46,31,63,67,33,51,48,45,60,67,33,10,31,3,3,3,3,4,3,1,0,0,0,0,0,0,0,0,0,0,
5,19,160,49,31,49,47,376,24,250,62,58,70,71,32,54,30,59,72,32,49,44,41,63,64,32,9,29,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
2,20,158,48,36,48,46,373,26,228,58,58,56,64,31,52,29,57,74,31,49,42,39,62,63,31,8,29,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
3,19,161,54,39,54,48,413,24,341,77,58,52,69,34,46,31,66,72,33,52,50,37,59,69,33,10,32,1,3,3,3,4,2,1,0,0,1,0,0,0,0,1,0,0,
3,20,159,51,33,51,47,403,23,291,69,67,67,58,32,52,30,61,70,32,51,46,38,60,66,32,9,31,3,3,3,2,3,3,1,0,1,0,1,0,1,0,1,0,1,
5,21,160,51,32,51,47,432,25,288,68,68,55,71,32,45,30,61,63,32,51,46,38,58,66,32,9,31,3,3,3,3,2,3,1,0,1,0,1,1,1,0,1,0,0,
4,20,160,51,38,51,47,368,25,280,67,63,53,73,32,50,30,61,69,32,50,46,41,61,65,32,9,30,2,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,
4,21,160,51,32,51,47,439,23,280,67,66,66,65,32,52,30,61,70,32,50,46,39,61,65,32,9,30,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
6,21,160,46,34,46,46,426,26,204,54,60,68,72,31,50,29,54,67,31,48,41,43,59,62,31,8,28,2,2,2,3,1,4,1,1,1,1,1,1,1,1,1,0,1,
6,20,160,53,36,53,48,425,26,322,74,67,65,71,33,46,31,64,66,33,52,48,39,61,67,33,10,32,2,3,3,3,3,3,1,0,0,1,0,0,0,0,1,0,0,
4,20,160,46,38,46,46,370,24,196,53,62,55,55,30,54,29,53,64,31,47,40,38,62,61,31,8,27,3,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,20,160,46,30,46,46,437,26,205,54,58,52,61,31,52,29,55,68,31,48,41,42,63,62,31,8,28,3,2,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,
3,18,161,54,31,54,48,393,24,340,77,65,50,77,34,46,31,66,67,33,52,50,41,60,69,33,10,32,3,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,
3,21,160,53,39,53,48,351,24,322,74,59,65,52,33,48,31,64,69,33,52,48,40,62,67,33,10,32,2,3,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,
3,20,160,46,37,46,46,355,25,197,53,59,54,77,30,50,29,53,76,31,47,40,40,59,61,31,8,27,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,21,160,52,27,52,47,427,25,302,70,66,69,68,33,54,30,62,72,32,51,47,39,60,66,32,9,31,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
2,19,159,48,35,48,47,355,24,243,60,53,59,54,31,47,30,58,67,32,49,43,39,57,64,32,9,29,2,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,21,158,53,30,53,48,377,24,320,73,65,51,61,33,52,31,64,74,33,52,48,41,62,67,33,10,32,3,3,3,2,3,3,1,0,1,0,1,0,1,0,1,0,1,
4,22,160,48,37,48,46,399,26,234,59,63,59,52,31,50,29,57,72,31,49,43,40,60,63,31,8,29,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,21,160,46,26,46,46,434,25,196,53,62,61,55,30,48,29,53,73,31,47,40,39,60,61,31,8,27,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,20,160,46,37,46,46,410,25,196,53,58,69,71,30,49,29,53,77,31,47,40,36,58,61,31,8,27,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,
5,21,161,49,35,49,47,372,24,246,61,56,62,63,31,49,30,58,66,32,49,44,36,58,64,32,9,29,3,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,22,159,48,34,48,46,408,26,231,58,57,66,70,31,47,29,57,70,31,49,43,41,56,63,31,8,29,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
2,21,159,53,35,53,48,362,26,325,74,58,70,78,33,51,31,64,69,33,52,48,40,59,68,33,10,32,3,3,3,2,4,2,1,0,0,0,0,0,0,0,0,0,1,
5,19,160,46,28,46,46,447,26,205,54,53,50,57,31,47,29,55,73,31,48,41,42,61,62,31,8,28,3,2,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,
5,20,162,52,33,52,48,387,25,313,72,56,67,51,33,53,31,63,69,33,51,48,39,55,67,33,10,31,3,3,3,2,3,3,1,0,1,0,1,0,1,0,1,0,1,
3,22,158,52,39,52,47,370,26,297,70,54,53,53,33,53,30,62,63,32,51,47,39,62,66,32,9,31,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,20,160,50,26,50,47,386,24,277,66,52,54,75,32,46,30,61,67,32,50,45,44,64,65,32,9,30,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,20,161,51,32,51,47,404,27,288,68,50,58,61,32,53,30,61,68,32,51,46,38,62,66,32,9,31,2,3,3,3,2,3,1,0,1,1,1,1,1,0,1,0,0,
4,20,160,45,32,45,45,434,25,185,51,67,62,75,30,54,28,50,65,30,46,37,38,61,59,30,7,26,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,21,159,48,38,48,46,444,24,228,58,51,60,77,31,50,29,57,75,31,49,43,38,59,63,31,8,29,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,19,161,49,39,49,47,409,25,258,63,67,63,53,32,49,30,59,75,32,50,44,42,54,64,32,9,30,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,21,159,46,38,46,46,442,25,201,54,66,68,58,30,55,29,54,73,31,48,40,38,62,61,31,8,28,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,20,161,52,39,52,48,446,26,308,71,70,59,58,33,48,31,63,71,33,51,47,40,61,67,33,10,31,3,3,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,
2,19,159,51,34,51,47,356,25,289,68,56,58,67,32,48,30,61,66,32,51,46,38,60,66,32,9,31,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
3,19,159,54,25,54,48,380,26,338,76,62,59,60,34,47,31,66,68,33,52,50,40,56,69,33,10,32,2,3,3,4,4,2,1,0,0,1,0,0,0,0,0,0,0,
4,20,162,49,35,49,47,428,24,261,63,66,67,61,32,55,30,59,66,32,50,44,40,61,65,32,9,30,3,2,2,2,3,3,1,0,1,1,1,1,1,1,1,1,1,
2,19,160,53,27,53,48,423,24,321,73,54,55,67,33,49,31,64,71,33,52,48,43,62,67,33,10,32,3,3,3,2,4,2,1,0,0,0,0,0,0,0,0,0,1,
4,20,160,53,25,53,48,357,24,328,75,67,68,52,33,54,31,65,76,33,52,49,37,61,68,33,10,32,3,3,3,2,4,3,1,0,0,0,0,0,0,0,0,0,1,
6,21,162,48,34,48,46,426,25,227,58,63,59,65,31,52,29,57,67,31,49,42,41,58,63,31,8,29,3,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
6,20,159,52,29,52,48,433,27,307,71,63,70,63,33,46,31,63,74,33,51,47,39,56,67,33,10,31,2,3,3,4,3,3,1,0,0,1,0,0,0,0,0,0,0,
4,21,159,54,34,54,48,408,25,333,76,61,62,78,33,48,31,65,66,33,52,49,40,60,68,33,10,32,3,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,
3,19,161,48,33,48,47,436,25,239,60,54,57,68,31,55,30,58,68,32,49,43,41,59,64,32,9,29,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,23,159,51,35,51,47,371,26,281,67,56,55,67,32,49,30,61,70,32,50,46,42,58,65,32,9,30,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,20,161,52,28,52,48,433,27,308,71,62,69,79,33,48,31,63,77,33,51,47,42,61,67,33,10,31,3,3,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,
4,20,159,47,29,47,46,431,25,215,56,70,51,54,31,48,29,56,69,31,48,42,41,63,62,31,8,28,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,20,160,47,30,47,46,404,25,220,57,68,61,68,31,50,29,56,67,31,48,42,39,59,63,31,8,28,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
2,21,160,48,30,48,46,376,24,235,59,65,69,58,31,50,29,57,69,31,49,43,41,56,63,31,8,29,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
5,19,161,48,28,48,46,406,25,233,59,59,58,67,31,51,29,57,71,31,49,43,41,61,63,31,8,29,3,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
2,18,161,48,37,48,46,367,26,234,59,54,63,56,31,49,29,57,72,31,49,43,39,62,63,31,8,29,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
5,21,161,45,29,45,45,439,23,182,50,64,54,73,30,45,28,48,75,30,45,36,42,58,58,30,7,25,3,1,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,
5,19,160,46,26,46,46,398,25,200,53,51,58,77,30,46,29,54,70,31,48,40,39,63,61,31,8,28,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,
5,19,160,48,27,48,46,423,24,233,59,69,60,58,31,52,29,57,68,31,49,43,39,59,63,31,8,29,3,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
3,21,159,46,39,46,46,383,27,205,54,62,51,67,31,54,29,55,72,31,48,41,39,58,62,31,8,28,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,19,161,52,31,52,47,380,25,302,70,63,56,52,33,49,30,62,76,32,51,47,43,59,66,32,9,31,3,3,3,2,4,3,1,0,0,0,0,0,0,0,0,0,1,
5,20,160,48,35,48,47,395,26,236,59,67,52,65,31,51,30,58,76,32,49,43,42,61,64,32,9,29,3,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,18,162,52,30,52,47,384,25,302,70,70,56,61,33,47,30,62,73,32,51,47,42,60,66,32,9,31,2,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,
5,20,159,54,27,54,48,378,26,338,76,58,62,59,34,51,31,66,65,33,52,50,40,60,68,33,10,32,2,3,3,4,3,3,1,0,0,1,0,0,0,0,0,0,0,
4,20,160,52,33,52,47,378,24,298,70,60,54,78,33,51,30,62,67,32,51,47,37,60,66,32,9,31,1,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,
5,19,159,48,38,48,46,390,27,225,58,66,68,59,31,53,29,57,71,31,49,42,39,61,63,31,8,29,3,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
3,20,158,51,34,51,47,434,26,286,68,66,65,57,32,45,30,61,72,32,50,46,42,59,66,32,9,30,3,3,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,
